ID,카드명,이미지파일명,코스트,카드설명,유형,속성,레어도,파워,히트,레벨,소속,키워드,제품명,IP,variant_key
BT01-056,에테르,BT01-056-C.jpg,1,"[엑시트] 필드에 있는 상대 유닛을 1장 골라, 이 턴이 끝날 때까지 파워-2000.",UNIT,폭풍,C,1500,1,,이펙트;미실리스,엑시트,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-056-C
BT01-057,미하라,BT01-057-C.jpg,1,,UNIT,폭풍,C,2500,1,,베이스;미실리스,,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-057-C
BT01-057,미하라,BT01-057-P.jpg,1,,UNIT,폭풍,P,2500,1,,베이스;미실리스,,AGF 2025 특전 프로모션 카드,승리의 여신: 니케,BT01-057-P
BT01-058,메이든-시크릿 너스,BT01-058-P.jpg,1,[디펜더] 종결 (방어 선언 즉시 상대의 이번 공격을 종료하고 이 유닛을 트래시한다).,UNIT,폭풍,P,3500,1,,이펙트;엘리시온,디펜더;종결,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 프로모션 카드,승리의 여신: 니케,BT01-058-P
BT01-058,메이든-시크릿 너스,BT01-058-R.jpg,1,[디펜더] 종결 (방어 선언 즉시 상대의 이번 공격을 종료하고 이 유닛을 트래시한다).,UNIT,폭풍,R,3500,1,,이펙트;엘리시온,디펜더;종결,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-058-R
BT01-059,시그널,BT01-059-C.jpg,2,,UNIT,폭풍,C,3500,1,,베이스;엘리시온,,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-059-C
BT01-060,애드미,BT01-060-C.jpg,2,[패시브] 이 유닛으로 공격하려면 자신의 패를 1장 골라 트래시해야 한다.,UNIT,폭풍,C,4500,1,,이펙트;미실리스,패시브,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-060-C
BT01-061,사쿠라 : 블룸 인 서머,BT01-061-SPR.jpg,2,[액티브메인] 필드에 있는 자신 유닛을 2장 골라 그 중 1장을 트래시한다. 다른 유닛 1장은 이 턴이 끝날 때까지 파워+2000.,UNIT,폭풍,SPR,2000,1,,이펙트;테트라,액티브메인;액티브,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-061-SPR
BT01-061,사쿠라 : 블룸 인 서머,BT01-061-SR.jpg,2,[액티브메인] 필드에 있는 자신 유닛을 2장 골라 그 중 1장을 트래시한다. 다른 유닛 1장은 이 턴이 끝날 때까지 파워+2000.,UNIT,폭풍,SR,2000,1,,이펙트;테트라,액티브메인;액티브,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-061-SR
BT01-062,유니-러블리 핑크,BT01-062-C.jpg,3,,UNIT,폭풍,C,4500,1,,베이스;미실리스,,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-062-C
BT01-063,엑시아-게이머즈,BT01-063-C.jpg,3,[패시브] 필드에 있는 [엑시트] 공멸 을 가진 모든 자신 유닛의 파워+2000.,UNIT,폭풍,C,3000,1,,이펙트;테트라,패시브;엑시트;공멸,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-063-C
BT01-064,프리바티-연회의 공주,BT01-064-R.jpg,3,[엔트리] 자신의 패를 2장 골라 트래시할 수 있다. 트래시했다면 조우 유닛을 트래시한다.,UNIT,폭풍,R,3500,1,,이펙트;엘리시온,엔트리,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-064-R
BT01-065,율하,BT01-065-C.jpg,4,[패시브] 이 유닛으로 공격하려면 자신의 패를 1장 골라 트래시해야 한다.,UNIT,폭풍,C,6500,2,,이펙트;테트라,패시브,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-065-C
BT01-066,노벨-펭귄 홈즈,BT01-066-C.jpg,4,[엑시트] 상대의 패가 3장 이상이라면 상대는 상대의 패를 1장 골라 트래시해야 한다.,UNIT,폭풍,C,4000,2,,이펙트;테트라,엑시트,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-066-C
BT01-067,목단,BT01-067-P.jpg,4,[엑시트] 공멸 (이 유닛을 전투로 트래시한 상대 유닛의 코스트가 이 유닛의 코스트 이하라면 그 유닛을 트래시한다).,UNIT,폭풍,P,5000,2,,이펙트;테트라,엑시트;공멸,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 프로모션 카드,승리의 여신: 니케,BT01-067-P
BT01-067,목단,BT01-067-R.jpg,4,[엑시트] 공멸 (이 유닛을 전투로 트래시한 상대 유닛의 코스트가 이 유닛의 코스트 이하라면 그 유닛을 트래시한다).,UNIT,폭풍,R,5000,2,,이펙트;테트라,엑시트;공멸,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-067-R
BT01-068,D : 킬러 와이프,BT01-068-P.jpg,5,"[엑시트] 카드를 2장 드로우하고, 그 중 1장을 골라 트래시한다.",UNIT,폭풍,P,5000,2,,이펙트;엘리시온,엑시트,AGF 2025 특전 프로모션 카드,승리의 여신: 니케,BT01-068-P
BT01-068,D : 킬러 와이프,BT01-068-R.jpg,5,"[엑시트] 카드를 2장 드로우하고, 그 중 1장을 골라 트래시한다.",UNIT,폭풍,R,5000,2,,이펙트;엘리시온,엑시트,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-068-R
BT01-069,니힐리스타,BT01-069-SPR.jpg,5,[엔트리] 조우 유닛이 2코스트 이하라면 그 유닛을 트래시한다.,UNIT,폭풍,SPR,4500,2,,이펙트;필그림,엔트리,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-069-SPR
BT01-069,니힐리스타,BT01-069-SR.jpg,5,[엔트리] 조우 유닛이 2코스트 이하라면 그 유닛을 트래시한다.,UNIT,폭풍,SR,4500,2,,이펙트;필그림,엔트리,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-069-SR
BT01-070,길로틴,BT01-070-C.jpg,6,[디펜더] 종결 (방어 선언 즉시 상대의 이번 공격을 종료하고 이 유닛을 트래시한다).,UNIT,폭풍,C,8500,2,,이펙트;엘리시온,디펜더;종결,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-070-C
BT01-071,로산나 : 시크 오션,BT01-071-SPR.jpg,6,[엔트리] 필드에 있는 자신 유닛을 1장 골라 트래시한다. 그러면 카드를 1장 드로우한다. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,폭풍,SPR,7000,2,,이펙트;테트라,엔트리;트리거,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-071-SPR
BT01-071,로산나 : 시크 오션,BT01-071-SR.jpg,6,[엔트리] 필드에 있는 자신 유닛을 1장 골라 트래시한다. 그러면 카드를 1장 드로우한다. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,폭풍,SR,7000,2,,이펙트;테트라,엔트리;트리거,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-071-SR
BT01-072,모더니아-세컨드 어펙션,BT01-072-R.jpg,7,[패시브] 필드에 있는 다른 모든 자신 유닛은 「 [엑시트] 카드를 1장 드로우한다 」 를 얻는다.,UNIT,폭풍,R,7000,3,,이펙트;필그림,패시브;엑시트;「;」,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-072-R
BT01-073,신데렐라,BT01-073-SPR.jpg,8,[엔트리] 자신의 패에 조우 유닛보다 코스트가 높은 유닛을 1장 골라 트래시할 수 있다. 트래시했다면 조우 유닛을 트래시한다. 트리거 / 이 카드를 트래시한다. 상대의 패가 3장 이상이라면 상대는 상대의 패를 1장 골라 트래시한다.,UNIT,폭풍,SPR,7500,3,,이펙트;필그림,엔트리;트리거,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-073-SPR
BT01-073,신데렐라,BT01-073-UR.jpg,8,[엔트리] 자신의 패에 조우 유닛보다 코스트가 높은 유닛을 1장 골라 트래시할 수 있다. 트래시했다면 조우 유닛을 트래시한다. 트리거 / 이 카드를 트래시한다. 상대의 패가 3장 이상이라면 상대는 상대의 패를 1장 골라 트래시한다.,UNIT,폭풍,UR,7500,3,,이펙트;필그림,엔트리;트리거,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-073-UR
BT01-074,시크릿 코드,BT01-074-C.jpg,2,자신의 필드에서 유닛을 1장 골라 트래시한다. 그 유닛의 히트만큼 카드를 드로우한다. 트리거 / 이 카드를 자신의 패에 넣는다.,SKILL,폭풍,C,,,,,트리거,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-074-C
BT01-075,버닝 샷,BT01-075-C.jpg,2,자신의 패를 1장 골라 트래시한다. 그 카드와 같은 코스트를 가진 유닛을 필드에서 1장 골라 트래시한다.,SKILL,폭풍,C,,,,,,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-075-C
BT01-076,마계흑룡파,BT01-076-C.jpg,2,"필드에 있는 [엑시트] 공멸 을 가진 자신 유닛을 1장 골라, 이 턴이 끝날 때까지 파워+4500.",SKILL,폭풍,C,,,,,엑시트;공멸,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-076-C
BT01-077,여긴 내가 맡는다!,BT01-077-C.jpg,3,필드에 있는 유닛을 1장 골라 그 유닛의 히트만큼 자신의 패를 트래시한다. 그러면 그 유닛을 트래시한다.,SKILL,폭풍,C,,,,,,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-077-C
BT01-078,뷰티 풀 샷,BT01-078-R.jpg,4,고른 유닛의 코스트 합이 4코스트 이하가 되도록 필드에 있는 상대 유닛을 2장까지 골라 트래시한다. 트리거 / 이 카드를 트래시한다. 자신의 트래시 존에서 [엑시트] 를 가진 유닛을 1장 골라 자신의 패에 넣는다.,SKILL,폭풍,R,,,,,엑시트;트리거,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-078-R
BT01-079,EX 매거진,BT01-079-C.jpg,5,자신의 트래시 존에서 [엑시트] 를 가진 2코스트 이하인 유닛을 2장까지 골라 자신의 패에 넣는다.,SKILL,폭풍,C,,,,,엑시트,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-079-C
BT01-080,갓데시움 바이저,BT01-080-C.jpg,2,[장착조건 없음] [엑시트] 카드를 2장 드로우한다.,ITEM,폭풍,C,,,,,엑시트,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-080-C
BT01-081,티탄 매터 부츠,BT01-081-C.jpg,3,[장착 조건: 엑시트를 가진 유닛] [엑시트] 귀환 (이 턴이 끝날 때 이 유닛을 자신의 트래시 존에서 자신의 패로 되돌린다).,ITEM,폭풍,C,,,,,엑시트;귀환,승리의 여신: 니케 니벨아레나 부스터 팩 BT01 <인카운터>,승리의 여신: 니케,BT01-081-C
BT02-001,볼륨-비트 더 건,BT02-001-C.jpg,1,[엔트리] 이 턴이 끝날 때까지 「 [어태커] 이 공격이 끝날 때까지 파워+1500 」 을 얻는다.,UNIT,화염,C,2500,1,,이펙트;테트라,엔트리;어태커;「;」,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-001-C
BT02-002,엠마-오피스 테라피,BT02-002-C.jpg,3,[엔트리] 필드에 있는 모든 자신 유닛은 이 턴이 끝날 때까지 「 [어태커] 이 공격이 끝날 때까지 파워+500 」 을 얻는다.,UNIT,화염,C,4500,1,,이펙트;엘리시온,엔트리;어태커;「;」,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-002-C
BT02-003,레드 후드-넌센스 레드,BT02-003-SPR.jpg,3,[어태커] 듀얼리스트 (이 유닛의 조우 유닛은 가능하다면 반드시 방어해야 한다). [어태커] 이 공격이 끝날 때까지 파워+4000. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,화염,SPR,2500,1,,이펙트;필그림,어태커;듀얼리스트;트리거,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-003-SPR
BT02-003,레드 후드-넌센스 레드,BT02-003-UR.jpg,3,[어태커] 듀얼리스트 (이 유닛의 조우 유닛은 가능하다면 반드시 방어해야 한다). [어태커] 이 공격이 끝날 때까지 파워+4000. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,화염,UR,2500,1,,이펙트;필그림,어태커;듀얼리스트;트리거,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-003-UR
BT02-004,루주,BT02-004-C.jpg,4,,UNIT,화염,C,6000,2,,베이스;테트라,,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-004-C
BT02-005,라푼젤 : 퓨어 그레이스,BT02-005-P.jpg,5,[어태커] 이 공격이 끝날 때까지 파워+3000.,UNIT,화염,P,5500,2,,이펙트;필그림,어태커,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 프로모션 카드,승리의 여신: 니케,BT02-005-P
BT02-005,라푼젤 : 퓨어 그레이스,BT02-005-R.jpg,5,[어태커] 이 공격이 끝날 때까지 파워+3000.,UNIT,화염,R,5500,2,,이펙트;필그림,어태커,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-005-R
BT02-006,바이퍼-톡신 래빗,BT02-006-SPR.jpg,7,[엔트리] 자신의 트래시 존에서 2코스트 이하인 유닛 카드를 1장 골라 패에 넣는다.,UNIT,화염,SPR,5500,3,,이펙트;테트라,엔트리,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-006-SPR
BT02-006,바이퍼-톡신 래빗,BT02-006-SR.jpg,7,[엔트리] 자신의 트래시 존에서 2코스트 이하인 유닛 카드를 1장 골라 패에 넣는다.,UNIT,화염,SR,5500,3,,이펙트;테트라,엔트리,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-006-SR
BT02-007,글레링 아이즈,BT02-007-R.jpg,3,필드에 있는 모든 자신 유닛은 이 턴이 끝날 때까지 [어태커] 약탈[1] (이 유닛이 공격하여 상대 유닛을 전투로 트래시했다면 카드를 1장 드로우한다)을 얻는다.,SKILL,화염,R,,,,,어태커;약탈:1,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-007-R
BT02-008,더 게임 마스터,BT02-008-C.jpg,4,자신의 트래시 존에서 7코스트 이상인 유닛 카드를 1장 골라 패에 넣는다.,SKILL,화염,C,,,,,,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-008-C
BT02-009,갓데시움 게이터,BT02-009-C.jpg,2,[장착조건 3코스트이하] 파워+4000. 광전사 (이 유닛은 가능하다면 반드시 공격해야 한다). 트리거 / 이 카드를 트래시한다. 자신의 트래시 존에서 2코스트 이하인 유닛 카드를 1장 골라 패에 넣는다.,ITEM,화염,C,,,,,광전사;트리거,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-009-C
BT02-010,디젤-블랙 홀리데이,BT02-010-C.jpg,1,"[엔트리] 자신의 덱 맨 위에서 카드를 1장 공개하고, 그 중 《베이스》를 가진 유닛 카드를 1장 골라 패에 넣는다. 나머지는 모두 다시 덱에 넣고 섞는다.",UNIT,대지,C,2500,1,,이펙트;엘리시온,엔트리,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-010-C
BT02-011,마르차나-스쿨 데이즈,BT02-011-P.jpg,3,트리거 / 이 카드를 트래시한다. 자신의 리더 레벨+1.,UNIT,대지,P,6500,1,,베이스;엘리시온,트리거,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 프로모션 카드,승리의 여신: 니케,BT02-011-P
BT02-011,마르차나-스쿨 데이즈,BT02-011-R.jpg,3,트리거 / 이 카드를 트래시한다. 자신의 리더 레벨+1.,UNIT,대지,R,6500,1,,베이스;엘리시온,트리거,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-011-R
BT02-012,루피-럭셔리 래빗,BT02-012-SPR.jpg,3,[패시브] 필드에 있는 《베이스》를 가진 자신 유닛 1장마다 히트+1. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,대지,SPR,5500,1,,이펙트;테트라,패시브;트리거,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-012-SPR
BT02-012,루피-럭셔리 래빗,BT02-012-UR.jpg,3,[패시브] 필드에 있는 《베이스》를 가진 자신 유닛 1장마다 히트+1. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,대지,UR,5500,1,,이펙트;테트라,패시브;트리거,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-012-UR
BT02-013,티아-러블리 데이트,BT02-013-C.jpg,4,"[엔트리] 필드에 있는 자신 유닛을 1장 골라, 이 턴이 끝날 때까지 파워+2000.",UNIT,대지,C,5500,2,,이펙트;미실리스,엔트리,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-013-C
BT02-014,퀀시 : 이스케이프 퀸,BT02-014-SPR.jpg,7,,UNIT,대지,SPR,9500,3,,베이스;미실리스,,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-014-SPR
BT02-014,퀀시 : 이스케이프 퀸,BT02-014-SR.jpg,7,,UNIT,대지,SR,9500,3,,베이스;미실리스,,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-014-SR
BT02-015,딸기향 이끌림,BT02-015-C.jpg,1,자신의 모든 유닛 존에 유닛이 존재한다면 리더 레벨+1.,SKILL,대지,C,,,,,,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-015-C
BT02-016,위대한 도둑,BT02-016-R.jpg,2,필드에 있는 아이템을 1장 골라 트래시한다.,SKILL,대지,R,,,,,,승리의 여신: 니케 니벨아레나 부스터 팩 BT02 <더 킹덤>,승리의 여신: 니케,BT02-016-R
